0 ocgt,1 ocgt,2 ocgt,0 wind,1 wind,2 wind,0 solar,1 solar,2 solar
8427.582818085502,9582.320912095458,9518.112412853787,16017.241379286002,47157.34413739452,56284.98784851761,4.5897673541569345e-10,18781.38416883715,4864.291500713429
454.2842975348346,1585.049046195038,5137.140097712857,14821.276148697078,50688.22335351753,36771.41875262316,6.341278926112227e-11,35805.700684850715,46694.10958842768
2123.8168794058706,2063.748002666699,3374.2623121875813,1.1276645856144995e-09,104023.16893103336,4.79504980745838e-09,3.3582487150881855e-10,2.2091618619295488e-09,48430.17609576453
2234.251000912224,2256.4496490400848,3071.126544310471,8.290055494181485e-09,104023.16893102456,1.41263154111543e-08,2.154195414503752e-09,1.454949998966283e-08,48430.176095748604
2274.5602107887703,2299.8610642065364,2421.552543036347,6.830192837130203e-11,104280.454644081,5443.847144454786,2.6782657540408273e-11,1.5149102061161389e-10,35121.95332965184
1939.141208634491,1017.0816401206029,3659.7464290860185,9.763332469965927e-10,93052.8635897943,18281.743478875345,4.1595734656458725e-10,1.890916496496422e-09,32373.801693227644
1767.5947306420967,1373.5569718618733,3822.2573074879133,3.234335915301132e-17,103318.2968056408,6544.001445584849,1.4171677761854573e-17,6.479178462617744e-17,34886.44816819891
865.0527172036092,2422.7261246851435,4837.69079160499,11997.774775404932,47836.75003148364,44545.63242617169,5825.394707891606,47246.124397312815,25736.320638684465
7999.301574784388,9658.808626706546,8516.212819826469,15445.544554435577,47274.211393577956,62365.89185461183,6.7988664654780595e-09,12119.950564984385,1968.6229263825417
7985.946478747502,9664.579755157596,8523.796787435218,15445.544554447803,47274.211393622754,62365.89185455021,8.585175842804049e-10,12119.950564963347,1968.6229264050014
7992.439277885359,9198.588237556576,9300.443337789884,16017.241379296498,47157.34413740505,51917.01544764182,5.688811515093409e-10,18781.384168830176,15042.869388951493
7427.333286530859,8516.85545990698,9071.179279943852,16017.241378603749,47042.53294998823,48907.566381794204,1.8265974452029215e-08,25325.62186721509,16749.90982578556
8405.505452931906,9686.143406758683,9402.784598308903,15445.544554453138,47157.34413737407,57062.21399252663,1.1241516352568392e-12,18781.38416883954,4494.183813082716
627.9004367334666,1532.3480823800633,4980.6173952966155,13824.849922022664,50614.98319933753,37952.72199327793,2.4117249224681108e-08,38339.72413650427,44016.79988954788
6954.585664788265,7026.676468008634,7825.930367183391,0.000883266515175573,57670.92002305959,50551.790063180706,8.850552589028988e-13,20257.518662590115,25506.33695407218
627.9004367334666,1532.3480823800633,4980.6173952966155,13824.849922022664,50614.98319933753,37952.72199327793,2.4117249224681108e-08,38339.72413650427,44016.79988954788
6954.585664788265,7026.676468008634,7825.930367183391,0.000883266515175573,57670.92002305959,50551.790063180706,8.850552589028988e-13,20257.518662590115,25506.33695407218
7960.918798042252,9258.23466656451,9272.317388627698,16017.241379295761,47157.34413739495,51917.01544764642,1.5056434389348976e-09,18781.384168845307,15042.869388945875
7960.918798042252,9258.23466656451,9272.317388627698,16017.241379295761,47157.34413739495,51917.01544764642,1.5056434389348976e-09,18781.384168845307,15042.869388945875
